时间,粉丝数,上涨数量(距上次),上涨率(距上次),上涨数量(距第一次),上涨率(距第一次)
Sat Jan 25 2020 17:41:42 GMT+0800 (中国标准时间),2803368,381,0.0001359079507221314,2293898,0.8182650297784665
Sat Jan 25 2020 17:31:42 GMT+0800 (中国标准时间),2802987,407,0.00014520224317843785,2293517,0.8182403271938115
Sat Jan 25 2020 17:21:41 GMT+0800 (中国标准时间),2802580,417,0.00014879147071626857,2293110,0.8182139314488792
Sat Jan 25 2020 17:11:41 GMT+0800 (中国标准时间),2802163,374,0.00013346832429091384,2292693,0.818186879207241
Sat Jan 25 2020 17:01:41 GMT+0800 (中国标准时间),2801789,411,0.00014669198858300892,2292319,0.818162609675461
Sat Jan 25 2020 16:51:40 GMT+0800 (中国标准时间),2801378,411,0.00014671351027958384,2291908,0.8181359316736263
Sat Jan 25 2020 16:41:40 GMT+0800 (中国标准时间),2800967,402,0.00014352186227113708,2291497,0.8181092458425965
Sat Jan 25 2020 16:31:39 GMT+0800 (中国标准时间),2800565,340,0.0001214040738208183,2291095,0.8180831367956108
Sat Jan 25 2020 16:21:39 GMT+0800 (中国标准时间),2800225,385,0.00013748895178066048,2290755,0.8180610486657323
Sat Jan 25 2020 16:11:39 GMT+0800 (中国标准时间),2799840,346,0.00012357849019943996,2290370,0.8180360306303217
Sat Jan 25 2020 16:01:38 GMT+0800 (中国标准时间),2799494,346,0.0001235937637301598,2290024,0.818013541018484
Sat Jan 25 2020 15:51:38 GMT+0800 (中国标准时间),2799148,339,0.00012110828009094196,2289678,0.8179910458468077
Sat Jan 25 2020 15:41:38 GMT+0800 (中国标准时间),2798809,352,0.00012576778193867463,2289339,0.8179690003855211
Sat Jan 25 2020 15:31:37 GMT+0800 (中国标准时间),2798457,345,0.0001232822230250456,2288987,0.8179461038708117
Sat Jan 25 2020 15:21:37 GMT+0800 (中国标准时间),2798112,327,0.000116864514358253,2288642,0.817923657094498
Sat Jan 25 2020 15:11:37 GMT+0800 (中国标准时间),2797785,321,0.000114733619631244,2288315,0.8179023763441436
Sat Jan 25 2020 15:01:36 GMT+0800 (中国标准时间),2797464,360,0.00012868798311613662,2287994,0.817881481227283
Sat Jan 25 2020 14:51:36 GMT+0800 (中国标准时间),2797104,340,0.00012155429329763928,2287634,0.8178580417460345
Sat Jan 25 2020 14:41:36 GMT+0800 (中国标准时间),2796764,339,0.00012121151445027181,2287294,0.8178358989174632
Sat Jan 25 2020 14:31:34 GMT+0800 (中国标准时间),2796425,339,0.00012122620846259064,2286955,0.8178138158541709
Sat Jan 25 2020 14:21:34 GMT+0800 (中国标准时间),2796086,364,0.00013018197580474993,2286616,0.8177917274361375
Sat Jan 25 2020 14:11:33 GMT+0800 (中国标准时间),2795722,343,0.00012268744889513334,2286252,0.8177680041148584
Sat Jan 25 2020 14:01:33 GMT+0800 (中国标准时间),2795379,343,0.0001227025029521936,2285909,0.8177456437928453
Sat Jan 25 2020 13:51:33 GMT+0800 (中国标准时间),2795036,327,0.00011699312638549199,2285566,0.8177232779828238
Sat Jan 25 2020 13:41:32 GMT+0800 (中国标准时间),2794709,329,0.00011772245339317975,2285239,0.8177019503640629
Sat Jan 25 2020 13:31:32 GMT+0800 (中国标准时间),2794380,371,0.00013276648129459845,2284910,0.8176804872637222
Sat Jan 25 2020 13:21:31 GMT+0800 (中国标准时间),2794009,382,0.0001367211057659442,2284539,0.8176562781293832
Sat Jan 25 2020 13:11:31 GMT+0800 (中国标准时间),2793627,367,0.0001313704370698021,2284157,0.8176313444851442
Sat Jan 25 2020 13:01:31 GMT+0800 (中国标准时间),2793260,328,0.00011742551713768141,2283790,0.8176073834873947
Sat Jan 25 2020 12:51:30 GMT+0800 (中国标准时间),2792932,378,0.0001353416409708507,2283462,0.8175859634248166
Sat Jan 25 2020 12:41:30 GMT+0800 (中国标准时间),2792554,286,0.00010241520844359679,2283084,0.8175612718679747
Sat Jan 25 2020 12:31:30 GMT+0800 (中国标准时间),2792268,344,0.00012319734352146712,2282798,0.8175425854538318
Sat Jan 25 2020 12:21:29 GMT+0800 (中国标准时间),2791924,338,0.00012106346734366694,2282454,0.8175201044154498
Sat Jan 25 2020 12:11:28 GMT+0800 (中国标准时间),2791586,318,0.00011391373935819997,2282116,0.8174980100917543
Sat Jan 25 2020 12:01:28 GMT+0800 (中国标准时间),2791268,339,0.00012145017963162262,2281798,0.8174772182391659
Sat Jan 25 2020 11:51:27 GMT+0800 (中国标准时间),2790929,356,0.0001275560933294971,2281459,0.8174550481219695
Sat Jan 25 2020 11:41:27 GMT+0800 (中国标准时间),2790573,306,0.00010965489883260534,2281103,0.8174317604305639
Sat Jan 25 2020 11:31:26 GMT+0800 (中国标准时间),2790267,340,0.00012185213816455557,2280797,0.8174117387332467
Sat Jan 25 2020 11:21:26 GMT+0800 (中国标准时间),2789927,323,0.00011577363852172476,2280457,0.817389487251817
Sat Jan 25 2020 11:11:26 GMT+0800 (中国标准时间),2789604,258,0.00009248624535955641,2280134,0.817368343320414
Sat Jan 25 2020 11:01:25 GMT+0800 (中国标准时间),2789346,317,0.00011364671145135813,2279876,0.8173514508418819
Sat Jan 25 2020 10:51:25 GMT+0800 (中国标准时间),2789029,277,0.00009931771953608227,2279559,0.8173306910756396
Sat Jan 25 2020 10:41:25 GMT+0800 (中国标准时间),2788752,291,0.00010434775125217301,2279282,0.8173125469744172
Sat Jan 25 2020 10:31:24 GMT+0800 (中国标准时间),2788461,301,0.00010794484843072935,2278991,0.8172934819601206
Sat Jan 25 2020 10:21:24 GMT+0800 (中国标准时间),2788160,285,0.0001022179501893722,2278690,0.8172737576035809
Sat Jan 25 2020 10:11:24 GMT+0800 (中国标准时间),2787875,262,0.00009397838855759315,2278405,0.8172550777922253
Sat Jan 25 2020 10:01:23 GMT+0800 (中国标准时间),2787613,308,0.00011048879453496594,2278143,0.8172379021047756
Sat Jan 25 2020 09:51:23 GMT+0800 (中国标准时间),2787305,252,0.00009040991208353589,2277835,0.8172177067095276
Sat Jan 25 2020 09:41:22 GMT+0800 (中国标准时间),2787053,257,0.00009221209643304236,2277583,0.817201179884272
Sat Jan 25 2020 09:31:22 GMT+0800 (中国标准时间),2786796,273,0.00009796196061713882,2277326,0.817184322067349
Sat Jan 25 2020 09:21:21 GMT+0800 (中国标准时间),2786523,217,0.00007787482823576191,2277053,0.8171664113305362
Sat Jan 25 2020 09:11:21 GMT+0800 (中国标准时间),2786306,200,0.00007177962506630643,2276836,0.8171521720873444
Sat Jan 25 2020 09:01:21 GMT+0800 (中国标准时间),2786106,171,0.00006137598497688172,2276636,0.8171390463966554
Sat Jan 25 2020 08:51:21 GMT+0800 (中国标准时间),2785935,181,0.00006496921141376235,2276465,0.8171278224366326
Sat Jan 25 2020 08:41:20 GMT+0800 (中国标准时间),2785754,168,0.00006030683254874623,2276284,0.8171159406035134
Sat Jan 25 2020 08:31:20 GMT+0800 (中国标准时间),2785586,138,0.000049540742953188307,2276116,0.8171049107799939
Sat Jan 25 2020 08:21:19 GMT+0800 (中国标准时间),2785448,130,0.00004667112794782024,2275978,0.8170958495724925
Sat Jan 25 2020 08:11:19 GMT+0800 (中国标准时间),2785318,134,0.00004810940797424208,2275848,0.8170873128310663
Sat Jan 25 2020 08:01:18 GMT+0800 (中国标准时间),2785184,98,0.00003518618518561072,2275714,0.8170785125866011
Sat Jan 25 2020 07:51:18 GMT+0800 (中国标准时间),2785086,108,0.000038777976694436006,2275616,0.8170720760507933
Sat Jan 25 2020 07:41:18 GMT+0800 (中国标准时间),2784978,80,0.000028725541099426998,2275508,0.8170649822009366
Sat Jan 25 2020 07:31:18 GMT+0800 (中国标准时间),2784898,88,0.000031599002907826425,2275428,0.8170597271426099
Sat Jan 25 2020 07:21:17 GMT+0800 (中国标准时间),2784810,66,0.000023700001077272776,2275340,0.8170539462297248
Sat Jan 25 2020 07:11:17 GMT+0800 (中国标准时间),2784744,61,0.00002190506560028498,2275274,0.817049610305292
Sat Jan 25 2020 07:01:17 GMT+0800 (中国标准时间),2784683,63,0.000022623760047373434,2275213,0.8170456026772167
Sat Jan 25 2020 06:51:16 GMT+0800 (中国标准时间),2784620,48,0.00001723754049026438,2275150,0.8170414634671876
Sat Jan 25 2020 06:41:16 GMT+0800 (中国标准时间),2784572,53,0.000019033445714458094,2275102,0.8170383096576421
Sat Jan 25 2020 06:31:16 GMT+0800 (中国标准时间),2784519,57,0.000020470321804232617,2275049,0.817034827199958
Sat Jan 25 2020 06:21:15 GMT+0800 (中国标准时间),2784462,68,0.000024421234694529858,2274992,0.8170310817673216
Sat Jan 25 2020 06:11:15 GMT+0800 (中国标准时间),2784394,99,0.00003555531293344261,2274924,0.817026613331303
Sat Jan 25 2020 06:01:15 GMT+0800 (中国标准时间),2784295,96,0.00003447910512355911,2274825,0.8170201074239619
Sat Jan 25 2020 05:51:15 GMT+0800 (中国标准时间),2784199,86,0.000030888596684360565,2274729,0.8170137982234746
Sat Jan 25 2020 05:41:14 GMT+0800 (中国标准时间),2784113,48,0.000017240679527016326,2274643,0.8170081458618957
Sat Jan 25 2020 05:31:14 GMT+0800 (中国标准时间),2784065,84,0.000030171709353050304,2274595,0.8170049909035888
Sat Jan 25 2020 05:21:14 GMT+0800 (中国标准时间),2783981,90,0.0000323278068348886,2274511,0.8169994694647701
Sat Jan 25 2020 05:11:13 GMT+0800 (中国标准时间),2783891,102,0.00003663936554987246,2274421,0.8169935532677105
Sat Jan 25 2020 05:01:13 GMT+0800 (中国标准时间),2783789,83,0.000029815478112744896,2274319,0.816986847781926
Sat Jan 25 2020 04:51:13 GMT+0800 (中国标准时间),2783706,131,0.00004705956735373635,2274236,0.816981390994595
Sat Jan 25 2020 04:41:12 GMT+0800 (中国标准时间),2783575,145,0.00005209128548718824,2274105,0.8169727778127048
Sat Jan 25 2020 04:31:12 GMT+0800 (中国标准时间),2783430,67,0.000024071020287918146,2273960,0.8169632431927514
Sat Jan 25 2020 04:21:12 GMT+0800 (中国标准时间),2783363,95,0.000034131372731476274,2273893,0.8169588372052082
Sat Jan 25 2020 04:11:11 GMT+0800 (中国标准时间),2783268,179,0.00006431288686536834,2273798,0.8169525895458145
Sat Jan 25 2020 04:01:11 GMT+0800 (中国标准时间),2783089,208,0.00007473709967593562,2273619,0.8169408164812552
Sat Jan 25 2020 03:49:04 GMT+0800 (中国标准时间),2782881,208,0.00007474268572748888,2273411,0.8169271341462319
Sat Jan 25 2020 03:39:03 GMT+0800 (中国标准时间),2782673,207,0.00007438890591887727,2273203,0.8169134497657469
Sat Jan 25 2020 03:29:03 GMT+0800 (中国标准时间),2782466,290,0.00010422409474185848,2272996,0.8168998291443633
Sat Jan 25 2020 03:19:03 GMT+0800 (中国标准时间),2782176,307,0.00011034528369161405,2272706,0.8168807437056462
Sat Jan 25 2020 03:09:02 GMT+0800 (中国标准时间),2781869,312,0.0001121548139038898,2272399,0.8168605351294399
Sat Jan 25 2020 02:59:02 GMT+0800 (中国标准时间),2781557,348,0.00012510978563444862,2272087,0.8168399928529237
Sat Jan 25 2020 02:49:02 GMT+0800 (中国标准时间),2781209,404,0.00014526056833556917,2271739,0.8168170748764296
Sat Jan 25 2020 02:39:02 GMT+0800 (中国标准时间),2780805,450,0.0001618236445921235,2271335,0.8167904617547797
Sat Jan 25 2020 02:29:01 GMT+0800 (中国标准时间),2780355,513,0.0001845088127235551,2270885,0.8167608093211118
Sat Jan 25 2020 02:19:00 GMT+0800 (中国标准时间),2779842,378,0.00013597895132169382,2270372,0.8167269938363403
Sat Jan 25 2020 02:09:00 GMT+0800 (中国标准时间),2779464,329,0.0001183681458007731,2269994,0.8167020691759275
Sat Jan 25 2020 01:59:00 GMT+0800 (中国标准时间),2779135,330,0.00011874198266726877,2269665,0.8166803699712321
Sat Jan 25 2020 01:49:00 GMT+0800 (中国标准时间),2778805,337,0.0001212751524486245,2269335,0.8166585996498494
Sat Jan 25 2020 01:38:59 GMT+0800 (中国标准时间),2778468,409,0.00014720342289347942,2268998,0.8166363621967213
Sat Jan 25 2020 01:28:59 GMT+0800 (中国标准时间),2778059,459,0.00016522327279586214,2268589,0.8166093664677389
Sat Jan 25 2020 01:18:58 GMT+0800 (中国标准时间),2777600,NaN,NaN,2268130,0.8165790610599079
Sat Jan 25 2020 01:08:58 GMT+0800 (中国标准时间),NaN,NaN,NaN,NaN,NaN
Sat Jan 25 2020 00:58:58 GMT+0800 (中国标准时间),2776612,541,0.00019484177119453492,2267142,0.8165137945092796
Sat Jan 25 2020 00:48:57 GMT+0800 (中国标准时间),2776071,NaN,NaN,2266601,0.8164780367649098
Sat Jan 25 2020 00:38:54 GMT+0800 (中国标准时间),NaN,NaN,NaN,NaN,NaN
Sat Jan 25 2020 00:28:54 GMT+0800 (中国标准时间),2774859,643,0.0002317234857699076,2265389,0.8163978782345337
Sat Jan 25 2020 00:18:52 GMT+0800 (中国标准时间),2774216,476,0.00017158000674785237,2264746,0.8163553234499404
Sat Jan 25 2020 00:08:38 GMT+0800 (中国标准时间),2773740,543,0.00019576456336931365,2264270,0.816323808287727
Fri Jan 24 2020 23:58:21 GMT+0800 (中国标准时间),2773197,749,0.00027008539241893024,2263727,0.8162878439577138
Fri Jan 24 2020 23:48:21 GMT+0800 (中国标准时间),2772448,801,0.0002889143457334457,2262978,0.8162382125832477
Fri Jan 24 2020 23:38:20 GMT+0800 (中国标准时间),2771647,788,0.0002843074893736468,2262177,0.8161851058233606
Fri Jan 24 2020 23:28:20 GMT+0800 (中国标准时间),2770859,693,0.0002501029464148122,2261389,0.8161328310101669
Fri Jan 24 2020 23:18:19 GMT+0800 (中国标准时间),2770166,660,0.00023825287004461103,2260696,0.8160868337854121
Fri Jan 24 2020 23:08:18 GMT+0800 (中国标准时间),2769506,669,0.0002415593250204188,2260036,0.8160430055035086
Fri Jan 24 2020 22:58:17 GMT+0800 (中国标准时间),2768837,694,0.000250646751686719,2259367,0.8159985582394341
Fri Jan 24 2020 22:48:17 GMT+0800 (中国标准时间),2768143,991,0.0003580017361819819,2258673,0.8159524273131843
Fri Jan 24 2020 22:38:17 GMT+0800 (中国标准时间),2767152,966,0.00034909538760429496,2257682,0.8158865143656727
Fri Jan 24 2020 22:28:16 GMT+0800 (中国标准时间),2766186,960,0.0003470482462133783,2256716,0.8158222187517398
Fri Jan 24 2020 22:18:15 GMT+0800 (中国标准时间),2765226,1014,0.00036669697160376767,2255756,0.8157582779852353
Fri Jan 24 2020 22:08:15 GMT+0800 (中国标准时间),2764212,1115,0.0004033699296580725,2254742,0.8156906923202707
Fri Jan 24 2020 21:58:14 GMT+0800 (中国标准时间),2763097,1168,0.0004227140777178651,2253627,0.8156163174872254
Fri Jan 24 2020 21:48:14 GMT+0800 (中国标准时间),2761929,1135,0.00041094466946833174,2252459,0.8155383429479903
Fri Jan 24 2020 21:38:13 GMT+0800 (中国标准时间),2760794,1002,0.00036293906752912384,2251324,0.8154625082494383
Fri Jan 24 2020 21:28:13 GMT+0800 (中国标准时间),2759792,936,0.0003391559943647927,2250322,0.8153955080672747
Fri Jan 24 2020 21:18:13 GMT+0800 (中国标准时间),2758856,993,0.00035993179781764617,2249386,0.8153328771055829
Fri Jan 24 2020 21:08:13 GMT+0800 (中国标准时间),2757863,966,0.0003502712063652183,2248393,0.8152663856036358
Fri Jan 24 2020 20:58:12 GMT+0800 (中国标准时间),2756897,929,0.00033697305340025396,2247427,0.8152016560647714
Fri Jan 24 2020 20:48:12 GMT+0800 (中国标准时间),2755968,624,0.00022641772328270865,2246498,0.8151393630114718
Fri Jan 24 2020 20:38:12 GMT+0800 (中国标准时间),2755344,451,0.00016368192138622255,2245874,0.8150974978078962
Fri Jan 24 2020 20:28:11 GMT+0800 (中国标准时间),2754893,474,0.0001720574991478798,2245423,0.8150672276563917
Fri Jan 24 2020 20:18:11 GMT+0800 (中国标准时间),2754419,408,0.00014812561197116342,2244949,0.81503540311042
Fri Jan 24 2020 20:08:10 GMT+0800 (中国标准时间),2754011,516,0.0001873630860588429,2244541,0.8150080010573669
Fri Jan 24 2020 19:58:09 GMT+0800 (中国标准时间),2753495,529,0.00019211946998269472,2244025,0.8149733338902013
Fri Jan 24 2020 19:48:09 GMT+0800 (中国标准时间),2752966,563,0.00020450670295237935,2243496,0.8149377798345494
Fri Jan 24 2020 19:38:08 GMT+0800 (中国标准时间),2752403,534,0.0001940122867181877,2242933,0.8148999256286235
Fri Jan 24 2020 19:28:08 GMT+0800 (中国标准时间),2751869,551,0.00020022755443663924,2242399,0.814864006971262
Fri Jan 24 2020 19:18:07 GMT+0800 (中国标准时间),2751318,530,0.0001926349480503526,2241848,0.8148269302203526
Fri Jan 24 2020 19:08:07 GMT+0800 (中国标准时间),2750788,639,0.00023229707269335187,2241318,0.8147912525429077
Fri Jan 24 2020 18:58:07 GMT+0800 (中国标准时间),2750149,713,0.00025925868016605646,2240679,0.8147482190964926
Fri Jan 24 2020 18:48:06 GMT+0800 (中国标准时间),2749436,688,0.0002502331387237237,2239966,0.814700178509338
Fri Jan 24 2020 18:38:06 GMT+0800 (中国标准时间),2748748,638,0.00023210567138202555,2239278,0.814653798747648
Fri Jan 24 2020 18:28:06 GMT+0800 (中国标准时间),2748110,664,0.00024162060470650737,2238640,0.8146107688556863
Fri Jan 24 2020 18:18:05 GMT+0800 (中国标准时间),2747446,677,0.00024641066648807655,2237976,0.8145659641718163
Fri Jan 24 2020 18:08:05 GMT+0800 (中国标准时间),2746769,689,0.0002508401689403077,2237299,0.8145202599854593
Fri Jan 24 2020 17:58:05 GMT+0800 (中国标准时间),2746080,697,0.0002538163491231137,2236610,0.814473722542679
Fri Jan 24 2020 17:48:04 GMT+0800 (中国标准时间),2745383,690,0.0002513310528986302,2235913,0.814426620985123
Fri Jan 24 2020 17:38:04 GMT+0800 (中国标准时间),2744693,686,0.0002499368781863764,2235223,0.8143799689072694
Fri Jan 24 2020 17:28:04 GMT+0800 (中国标准时间),2744007,715,0.00026056784840563455,2234537,0.814333564017876
Fri Jan 24 2020 17:18:03 GMT+0800 (中国标准时间),2743292,720,0.00026245838940951237,2233822,0.8142851727049107
Fri Jan 24 2020 17:08:03 GMT+0800 (中国标准时间),2742572,723,0.00026362115561596924,2233102,0.8142364174942354
Fri Jan 24 2020 16:58:03 GMT+0800 (中国标准时间),2741849,677,0.00024691367030058915,2232379,0.8141874333706925
Fri Jan 24 2020 16:48:02 GMT+0800 (中国标准时间),2741172,745,0.00027178155912872305,2231702,0.8141415423767644
Fri Jan 24 2020 16:38:02 GMT+0800 (中国标准时间),2740427,654,0.00023864894047533468,2230957,0.814091015743167
Fri Jan 24 2020 16:28:02 GMT+0800 (中国标准时间),2739773,632,0.00023067604505920745,2230303,0.8140466381703886
Fri Jan 24 2020 16:18:01 GMT+0800 (中国标准时间),2739141,643,0.00023474512630054458,2229671,0.8140037332871874
Fri Jan 24 2020 16:08:01 GMT+0800 (中国标准时间),2738498,667,0.00024356417276916032,2229028,0.8139600613182847
Fri Jan 24 2020 15:58:01 GMT+0800 (中国标准时间),2737831,674,0.0002461802792064229,2228361,0.8139147376152874
Fri Jan 24 2020 15:48:00 GMT+0800 (中国标准时间),2737157,683,0.0002495289820788504,2227687,0.8138689158130132
Fri Jan 24 2020 15:38:00 GMT+0800 (中国标准时间),2736474,738,0.00026969011947491553,2227004,0.8138224591207518
Fri Jan 24 2020 15:28:00 GMT+0800 (中国标准时间),2735736,685,0.00025038965748156984,2226266,0.8137722353326491
Fri Jan 24 2020 15:17:59 GMT+0800 (中国标准时间),2735051,662,0.00024204301857625325,2225581,0.8137255941479702
Fri Jan 24 2020 15:07:59 GMT+0800 (中国标准时间),2734389,682,0.0002494158658479097,2224919,0.8136804968129991
Fri Jan 24 2020 14:57:59 GMT+0800 (中国标准时间),2733707,675,0.0002469174640881411,2224237,0.813634014179281
Fri Jan 24 2020 14:47:58 GMT+0800 (中国标准时间),2733032,664,0.00024295361342274808,2223562,0.8135879857974586
Fri Jan 24 2020 14:37:58 GMT+0800 (中国标准时间),2732368,678,0.00024813641500705616,2222898,0.8135426853191078
Fri Jan 24 2020 14:27:58 GMT+0800 (中国标准时间),2731690,681,0.00024929622321712933,2222220,0.8134964069861514
